run_id,provider,scope,stage,direction,state,bytes_moved,sample_index,seconds
20260827T213759216554Z-lyra,fftw,primitive,raw FFT,forward,executed,1626365952,0,0.027604709000000002
20260827T213759216554Z-lyra,fftw,primitive,raw FFT,forward,executed,1626365952,1,0.026817291
20260827T213759216554Z-lyra,fftw,primitive,raw FFT,forward,executed,1626365952,2,0.026483166999999998
20260827T213759216554Z-lyra,fftw,primitive,raw FFT,forward,executed,1626365952,3,0.026175957999999999
20260827T213759216554Z-lyra,fftw,primitive,raw FFT,forward,executed,1626365952,4,0.027816082999999998
20260827T213759216554Z-lyra,fftw,primitive,raw FFT,forward,executed,1626365952,5,0.025580041000000001
20260827T213759216554Z-lyra,fftw,primitive,raw FFT,forward,executed,1626365952,6,0.027902416999999999
20260827T213759216554Z-lyra,fftw,primitive,raw FFT,forward,executed,1626365952,7,0.026495708999999999
20260827T213759216554Z-lyra,fftw,primitive,raw FFT,forward,executed,1626365952,8,0.027894790999999999
20260827T213759216554Z-lyra,fftw,primitive,raw FFT,inverse,executed,1626365952,0,0.031813833999999999
20260827T213759216554Z-lyra,fftw,primitive,raw FFT,inverse,executed,1626365952,1,0.031510666999999999
20260827T213759216554Z-lyra,fftw,primitive,raw FFT,inverse,executed,1626365952,2,0.032052166999999999
20260827T213759216554Z-lyra,fftw,primitive,raw FFT,inverse,executed,1626365952,3,0.031882500000000001
20260827T213759216554Z-lyra,fftw,primitive,raw FFT,inverse,executed,1626365952,4,0.032469499999999998
20260827T213759216554Z-lyra,fftw,primitive,raw FFT,inverse,executed,1626365952,5,0.032957791
20260827T213759216554Z-lyra,fftw,primitive,raw FFT,inverse,executed,1626365952,6,0.031656458999999998
20260827T213759216554Z-lyra,fftw,primitive,raw FFT,inverse,executed,1626365952,7,0.031292792
20260827T213759216554Z-lyra,fftw,primitive,raw FFT,inverse,executed,1626365952,8,0.031529000000000001
20260827T213759216554Z-lyra,fftw,adapter-component,representation conversion,forward,elided,0,,
20260827T213759216554Z-lyra,fftw,adapter-component,representation conversion,inverse,elided,0,,
20260827T213759216554Z-lyra,fftw,adapter-total,WVM-compatible full-spectrum adapter,forward,executed,1626365952,0,0.026721249999999998
20260827T213759216554Z-lyra,fftw,adapter-total,WVM-compatible full-spectrum adapter,forward,executed,1626365952,1,0.025711458
20260827T213759216554Z-lyra,fftw,adapter-total,WVM-compatible full-spectrum adapter,forward,executed,1626365952,2,0.027298458000000001
20260827T213759216554Z-lyra,fftw,adapter-total,WVM-compatible full-spectrum adapter,forward,executed,1626365952,3,0.027588958
20260827T213759216554Z-lyra,fftw,adapter-total,WVM-compatible full-spectrum adapter,forward,executed,1626365952,4,0.027400500000000001
20260827T213759216554Z-lyra,fftw,adapter-total,WVM-compatible full-spectrum adapter,forward,executed,1626365952,5,0.026714666000000001
20260827T213759216554Z-lyra,fftw,adapter-total,WVM-compatible full-spectrum adapter,forward,executed,1626365952,6,0.027766249999999999
20260827T213759216554Z-lyra,fftw,adapter-total,WVM-compatible full-spectrum adapter,forward,executed,1626365952,7,0.028721709000000002
20260827T213759216554Z-lyra,fftw,adapter-total,WVM-compatible full-spectrum adapter,forward,executed,1626365952,8,0.025990958000000002
20260827T213759216554Z-lyra,fftw,adapter-total,WVM-compatible full-spectrum adapter,inverse,executed,1626365952,0,0.032687959000000003
20260827T213759216554Z-lyra,fftw,adapter-total,WVM-compatible full-spectrum adapter,inverse,executed,1626365952,1,0.031109292
20260827T213759216554Z-lyra,fftw,adapter-total,WVM-compatible full-spectrum adapter,inverse,executed,1626365952,2,0.030968124999999999
20260827T213759216554Z-lyra,fftw,adapter-total,WVM-compatible full-spectrum adapter,inverse,executed,1626365952,3,0.032407541999999998
20260827T213759216554Z-lyra,fftw,adapter-total,WVM-compatible full-spectrum adapter,inverse,executed,1626365952,4,0.034216584000000001
20260827T213759216554Z-lyra,fftw,adapter-total,WVM-compatible full-spectrum adapter,inverse,executed,1626365952,5,0.031553917000000001
20260827T213759216554Z-lyra,fftw,adapter-total,WVM-compatible full-spectrum adapter,inverse,executed,1626365952,6,0.031321624999999999
20260827T213759216554Z-lyra,fftw,adapter-total,WVM-compatible full-spectrum adapter,inverse,executed,1626365952,7,0.031155542000000001
20260827T213759216554Z-lyra,fftw,adapter-total,WVM-compatible full-spectrum adapter,inverse,executed,1626365952,8,0.032875750000000002
20260827T213759216554Z-lyra,fftw,operator-component,horizontal retention,forward,executed,1098145008,0,0.01507375
20260827T213759216554Z-lyra,fftw,operator-component,horizontal retention,forward,executed,1098145008,1,0.015110958000000001
20260827T213759216554Z-lyra,fftw,operator-component,horizontal retention,forward,executed,1098145008,2,0.015067000000000001
20260827T213759216554Z-lyra,fftw,operator-component,horizontal retention,forward,executed,1098145008,3,0.015012208000000001
20260827T213759216554Z-lyra,fftw,operator-component,horizontal retention,forward,executed,1098145008,4,0.015141584
20260827T213759216554Z-lyra,fftw,operator-component,horizontal retention,forward,executed,1098145008,5,0.015098041
20260827T213759216554Z-lyra,fftw,operator-component,horizontal retention,forward,executed,1098145008,6,0.014961250000000001
20260827T213759216554Z-lyra,fftw,operator-component,horizontal retention,forward,executed,1098145008,7,0.014891958
20260827T213759216554Z-lyra,fftw,operator-component,horizontal retention,forward,executed,1098145008,8,0.014969625
20260827T213759216554Z-lyra,fftw,operator-component,horizontal embedding,inverse,executed,1098145008,0,0.016279417000000001
20260827T213759216554Z-lyra,fftw,operator-component,horizontal embedding,inverse,executed,1098145008,1,0.016281875000000001
20260827T213759216554Z-lyra,fftw,operator-component,horizontal embedding,inverse,executed,1098145008,2,0.016297875
20260827T213759216554Z-lyra,fftw,operator-component,horizontal embedding,inverse,executed,1098145008,3,0.016471333000000001
20260827T213759216554Z-lyra,fftw,operator-component,horizontal embedding,inverse,executed,1098145008,4,0.016409707999999999
20260827T213759216554Z-lyra,fftw,operator-component,horizontal embedding,inverse,executed,1098145008,5,0.016462292
20260827T213759216554Z-lyra,fftw,operator-component,horizontal embedding,inverse,executed,1098145008,6,0.016376292000000001
20260827T213759216554Z-lyra,fftw,operator-component,horizontal embedding,inverse,executed,1098145008,7,0.016293499999999999
20260827T213759216554Z-lyra,fftw,operator-component,horizontal embedding,inverse,executed,1098145008,8,0.016356665999999999
20260827T213759216554Z-lyra,fftw,uninstrumented-total,retained horizontal operator,forward,executed,1909742832,0,0.043162375000000003
20260827T213759216554Z-lyra,fftw,uninstrumented-total,retained horizontal operator,forward,executed,1909742832,1,0.042355166999999999
20260827T213759216554Z-lyra,fftw,uninstrumented-total,retained horizontal operator,forward,executed,1909742832,2,0.043797541000000002
20260827T213759216554Z-lyra,fftw,uninstrumented-total,retained horizontal operator,forward,executed,1909742832,3,0.044239959000000002
20260827T213759216554Z-lyra,fftw,uninstrumented-total,retained horizontal operator,forward,executed,1909742832,4,0.043556833000000003
20260827T213759216554Z-lyra,fftw,uninstrumented-total,retained horizontal operator,forward,executed,1909742832,5,0.042931375000000001
20260827T213759216554Z-lyra,fftw,uninstrumented-total,retained horizontal operator,forward,executed,1909742832,6,0.042068291000000001
20260827T213759216554Z-lyra,fftw,uninstrumented-total,retained horizontal operator,forward,executed,1909742832,7,0.043450458999999997
20260827T213759216554Z-lyra,fftw,uninstrumented-total,retained horizontal operator,forward,executed,1909742832,8,0.044083667
20260827T213759216554Z-lyra,fftw,uninstrumented-total,retained horizontal operator,inverse,executed,1909742832,0,0.048615167000000001
20260827T213759216554Z-lyra,fftw,uninstrumented-total,retained horizontal operator,inverse,executed,1909742832,1,0.049904834000000002
20260827T213759216554Z-lyra,fftw,uninstrumented-total,retained horizontal operator,inverse,executed,1909742832,2,0.048542166999999997
20260827T213759216554Z-lyra,fftw,uninstrumented-total,retained horizontal operator,inverse,executed,1909742832,3,0.051170291
20260827T213759216554Z-lyra,fftw,uninstrumented-total,retained horizontal operator,inverse,executed,1909742832,4,0.052146958
20260827T213759216554Z-lyra,fftw,uninstrumented-total,retained horizontal operator,inverse,executed,1909742832,5,0.049047583999999998
20260827T213759216554Z-lyra,fftw,uninstrumented-total,retained horizontal operator,inverse,executed,1909742832,6,0.049937041000000001
20260827T213759216554Z-lyra,fftw,uninstrumented-total,retained horizontal operator,inverse,executed,1909742832,7,0.050273667000000001
20260827T213759216554Z-lyra,fftw,uninstrumented-total,retained horizontal operator,inverse,executed,1909742832,8,0.048711791999999997
20260827T213759216554Z-lyra,accelerate-vdsp,primitive,raw FFT,forward,executed,1623195648,0,0.18530595899999999
20260827T213759216554Z-lyra,accelerate-vdsp,primitive,raw FFT,forward,executed,1623195648,1,0.17741970800000001
20260827T213759216554Z-lyra,accelerate-vdsp,primitive,raw FFT,forward,executed,1623195648,2,0.184190459
20260827T213759216554Z-lyra,accelerate-vdsp,primitive,raw FFT,forward,executed,1623195648,3,0.17273566700000001
20260827T213759216554Z-lyra,accelerate-vdsp,primitive,raw FFT,forward,executed,1623195648,4,0.17774716700000001
20260827T213759216554Z-lyra,accelerate-vdsp,primitive,raw FFT,forward,executed,1623195648,5,0.16950974999999999
20260827T213759216554Z-lyra,accelerate-vdsp,primitive,raw FFT,forward,executed,1623195648,6,0.17031625
20260827T213759216554Z-lyra,accelerate-vdsp,primitive,raw FFT,forward,executed,1623195648,7,0.17224795800000001
20260827T213759216554Z-lyra,accelerate-vdsp,primitive,raw FFT,forward,executed,1623195648,8,0.17686395799999999
20260827T213759216554Z-lyra,accelerate-vdsp,primitive,raw FFT,inverse,executed,1623195648,0,0.17286437499999999
20260827T213759216554Z-lyra,accelerate-vdsp,primitive,raw FFT,inverse,executed,1623195648,1,0.17891354200000001
20260827T213759216554Z-lyra,accelerate-vdsp,primitive,raw FFT,inverse,executed,1623195648,2,0.17965624999999999
20260827T213759216554Z-lyra,accelerate-vdsp,primitive,raw FFT,inverse,executed,1623195648,3,0.17041379200000001
20260827T213759216554Z-lyra,accelerate-vdsp,primitive,raw FFT,inverse,executed,1623195648,4,0.172004833
20260827T213759216554Z-lyra,accelerate-vdsp,primitive,raw FFT,inverse,executed,1623195648,5,0.183198
20260827T213759216554Z-lyra,accelerate-vdsp,primitive,raw FFT,inverse,executed,1623195648,6,0.19175779100000001
20260827T213759216554Z-lyra,accelerate-vdsp,primitive,raw FFT,inverse,executed,1623195648,7,0.17463779199999999
20260827T213759216554Z-lyra,accelerate-vdsp,primitive,raw FFT,inverse,executed,1623195648,8,0.173576959
20260827T213759216554Z-lyra,accelerate-vdsp,diagnostic-component,batch scheduler empty dispatch,shared,executed,0,0,2.2500000000000001e-06
20260827T213759216554Z-lyra,accelerate-vdsp,diagnostic-component,batch scheduler empty dispatch,shared,executed,0,1,3.7079999999999999e-06
20260827T213759216554Z-lyra,accelerate-vdsp,diagnostic-component,batch scheduler empty dispatch,shared,executed,0,2,3.4589999999999998e-06
20260827T213759216554Z-lyra,accelerate-vdsp,diagnostic-component,batch scheduler empty dispatch,shared,executed,0,3,1.75e-06
20260827T213759216554Z-lyra,accelerate-vdsp,diagnostic-component,batch scheduler empty dispatch,shared,executed,0,4,1.0839999999999999e-06
20260827T213759216554Z-lyra,accelerate-vdsp,diagnostic-component,batch scheduler empty dispatch,shared,executed,0,5,9.1699999999999997e-07
20260827T213759216554Z-lyra,accelerate-vdsp,diagnostic-component,batch scheduler empty dispatch,shared,executed,0,6,8.7499999999999999e-07
20260827T213759216554Z-lyra,accelerate-vdsp,diagnostic-component,batch scheduler empty dispatch,shared,executed,0,7,1.792e-06
20260827T213759216554Z-lyra,accelerate-vdsp,diagnostic-component,batch scheduler empty dispatch,shared,executed,0,8,5.4199999999999996e-07
20260827T213759216554Z-lyra,accelerate-vdsp,primitive-component,real row FFTs,forward,fused,0,,
